test,item,score,speaker_name,speaker_style,speaker,speaker_gender,speaker_age,rater,rater_gender,rater_age
132,55,1,laerk,calm,3247,M.s,44,2563,F.r,48
132,56,2,pxeli,intense,3248,F.s,31,2563,F.r,48
132,57,5,saerk,calm,3249,M.s,41,2563,F.r,48
132,58,1,reeli,intense,3250,F.s,44,2563,F.r,48
132,59,6,mafra,calm,3251,M.s,20,2563,F.r,48
132,60,6,kleva,calm,3252,F.s,43,2563,F.r,48
133,1,5,sekai,calm,3253,F.s,33,3,F.r,64
133,2,3,txvei,calm,3254,M.s,49,3,F.r,64
133,3,4,lefat,intense,3255,F.s,29,3,F.r,64
133,4,2,viing,intense,3256,M.s,50,3,F.r,64
133,5,4,vahel,calm,3257,F.s,72,3,F.r,64
133,6,5,taind,intense,3258,M.s,53,3,F.r,64
133,7,3,jxene,intense,3259,F.s,73,3,F.r,64
133,8,2,rejaa,intense,3260,M.s,62,3,F.r,64
133,9,6,rxrit,calm,3261,F.s,58,3,F.r,64
133,10,2,nuego,intense,3262,M.s,65,3,F.r,64
133,11,3,adkad,intense,3263,F.s,44,3,F.r,64
133,12,4,uuuku,calm,3264,M.s,36,3,F.r,64
133,13,2,pyeva,calm,3265,F.s,49,3,F.r,64
133,14,6,uuivo,calm,3266,M.s,55,3,F.r,64
133,15,1,flhii,intense,3267,F.s,55,3,F.r,64
133,16,4,sutii,calm,3268,M.s,46,3,F.r,64
133,17,1,sairm,intense,3269,F.s,36,3,F.r,64
133,18,4,viing,calm,3270,M.s,50,3,F.r,64
133,19,1,mahai,intense,3271,F.s,49,3,F.r,64
133,20,3,p6vah,intense,3272,M.s,48,3,F.r,64
133,21,3,unkat,calm,3273,F.s,49,3,F.r,64
133,22,2,ouimr,intense,3274,M.s,30,3,F.r,64
133,23,5,noing,calm,3275,F.s,27,3,F.r,64
133,24,3,tejaa,calm,3276,M.s,33,3,F.r,64
133,25,4,yksan,intense,3277,F.s,34,3,F.r,64
133,26,1,txvei,intense,3278,M.s,49,3,F.r,64
133,27,2,pyeva,intense,3279,F.s,49,3,F.r,64
133,28,5,relei,calm,3280,M.s,48,3,F.r,64
133,29,5,tagar,calm,3281,F.s,52,3,F.r,64
133,30,3,asjim,intense,3282,M.s,36,3,F.r,64
133,31,5,saing,intense,3283,F.s,37,3,F.r,64
133,32,5,kakai,calm,3284,M.s,40,3,F.r,64
133,33,5,jxene,calm,3285,F.s,73,3,F.r,64
133,34,6,nuego,calm,3286,M.s,65,3,F.r,64
133,35,3,unkat,intense,3287,F.s,49,3,F.r,64
133,36,6,saind,intense,3288,M.s,48,3,F.r,64
133,37,6,flhii,calm,3289,F.s,55,3,F.r,64
133,38,6,taind,calm,3290,M.s,53,3,F.r,64
133,39,4,adkad,calm,3291,F.s,44,3,F.r,64
133,40,5,p6vah,calm,3292,M.s,48,3,F.r,64
133,41,3,tagar,intense,3293,F.s,52,3,F.r,64
133,42,3,ouimr,calm,3294,M.s,30,3,F.r,64
133,43,4,sekai,intense,3295,F.s,33,3,F.r,64
133,44,5,sutii,intense,3296,M.s,46,3,F.r,64
133,45,5,yksan,calm,3297,F.s,34,3,F.r,64
133,46,4,uuuku,intense,3298,M.s,36,3,F.r,64
133,47,3,sairm,calm,3299,F.s,36,3,F.r,64
133,48,2,uuivo,intense,3300,M.s,55,3,F.r,64
133,49,2,noing,intense,3301,F.s,27,3,F.r,64
133,50,6,rejaa,calm,3302,M.s,62,3,F.r,64
133,51,2,vahel,intense,3303,F.s,72,3,F.r,64
133,52,1,tejaa,intense,3304,M.s,33,3,F.r,64
133,53,5,saing,calm,3305,F.s,37,3,F.r,64
133,54,4,asjim,calm,3306,M.s,36,3,F.r,64
133,55,3,rxrit,intense,3307,F.s,58,3,F.r,64
133,56,4,kakai,intense,3308,M.s,40,3,F.r,64
133,57,4,mahai,calm,3309,F.s,49,3,F.r,64
133,58,1,relei,intense,3310,M.s,48,3,F.r,64
133,59,5,lefat,calm,3311,F.s,29,3,F.r,64
133,60,6,saind,calm,3312,M.s,48,3,F.r,64
133,1,7,sekai,calm,3253,F.s,33,16,F.r,50
133,2,5,txvei,calm,3254,M.s,49,16,F.r,50
133,3,2,lefat,intense,3255,F.s,29,16,F.r,50
133,4,1,viing,intense,3256,M.s,50,16,F.r,50
133,5,4,vahel,calm,3257,F.s,72,16,F.r,50
133,6,2,taind,intense,3258,M.s,53,16,F.r,50
133,7,1,jxene,intense,3259,F.s,73,16,F.r,50
133,8,1,rejaa,intense,3260,M.s,62,16,F.r,50
133,9,2,rxrit,calm,3261,F.s,58,16,F.r,50
133,10,2,nuego,intense,3262,M.s,65,16,F.r,50
133,11,2,adkad,intense,3263,F.s,44,16,F.r,50
133,12,4,uuuku,calm,3264,M.s,36,16,F.r,50
133,13,2,pyeva,calm,3265,F.s,49,16,F.r,50
133,14,4,uuivo,calm,3266,M.s,55,16,F.r,50
133,15,1,flhii,intense,3267,F.s,55,16,F.r,50
133,16,3,sutii,calm,3268,M.s,46,16,F.r,50
133,17,1,sairm,intense,3269,F.s,36,16,F.r,50
133,18,3,viing,calm,3270,M.s,50,16,F.r,50
133,19,1,mahai,intense,3271,F.s,49,16,F.r,50
133,20,2,p6vah,intense,3272,M.s,48,16,F.r,50
133,21,5,unkat,calm,3273,F.s,49,16,F.r,50
133,22,2,ouimr,intense,3274,M.s,30,16,F.r,50
133,23,3,noing,calm,3275,F.s,27,16,F.r,50
133,24,4,tejaa,calm,3276,M.s,33,16,F.r,50
133,25,1,yksan,intense,3277,F.s,34,16,F.r,50
133,26,1,txvei,intense,3278,M.s,49,16,F.r,50
133,27,1,pyeva,intense,3279,F.s,49,16,F.r,50
133,28,5,relei,calm,3280,M.s,48,16,F.r,50
133,29,7,tagar,calm,3281,F.s,52,16,F.r,50
133,30,1,asjim,intense,3282,M.s,36,16,F.r,50
133,31,2,saing,intense,3283,F.s,37,16,F.r,50
133,32,2,kakai,calm,3284,M.s,40,16,F.r,50
133,33,3,jxene,calm,3285,F.s,73,16,F.r,50
133,34,6,nuego,calm,3286,M.s,65,16,F.r,50
133,35,6,unkat,intense,3287,F.s,49,16,F.r,50
133,36,3,saind,intense,3288,M.s,48,16,F.r,50
133,37,4,flhii,calm,3289,F.s,55,16,F.r,50
133,38,4,taind,calm,3290,M.s,53,16,F.r,50
133,39,3,adkad,calm,3291,F.s,44,16,F.r,50
133,40,2,p6vah,calm,3292,M.s,48,16,F.r,50
133,41,2,tagar,intense,3293,F.s,52,16,F.r,50
133,42,2,ouimr,calm,3294,M.s,30,16,F.r,50
133,43,4,sekai,intense,3295,F.s,33,16,F.r,50
133,44,3,sutii,intense,3296,M.s,46,16,F.r,50
133,45,4,yksan,calm,3297,F.s,34,16,F.r,50
133,46,3,uuuku,intense,3298,M.s,36,16,F.r,50
133,47,1,sairm,calm,3299,F.s,36,16,F.r,50
133,48,1,uuivo,intense,3300,M.s,55,16,F.r,50
133,49,1,noing,intense,3301,F.s,27,16,F.r,50
133,50,4,rejaa,calm,3302,M.s,62,16,F.r,50
133,51,1,vahel,intense,3303,F.s,72,16,F.r,50
133,52,2,tejaa,intense,3304,M.s,33,16,F.r,50
133,53,2,saing,calm,3305,F.s,37,16,F.r,50
133,54,3,asjim,calm,3306,M.s,36,16,F.r,50
133,55,2,rxrit,intense,3307,F.s,58,16,F.r,50
133,56,2,kakai,intense,3308,M.s,40,16,F.r,50
133,57,2,mahai,calm,3309,F.s,49,16,F.r,50
133,58,1,relei,intense,3310,M.s,48,16,F.r,50
133,59,2,lefat,calm,3311,F.s,29,16,F.r,50
133,60,3,saind,calm,3312,M.s,48,16,F.r,50
133,1,6,sekai,calm,3253,F.s,33,18,F.r,48
133,2,5,txvei,calm,3254,M.s,49,18,F.r,48
133,3,3,lefat,intense,3255,F.s,29,18,F.r,48
133,4,1,viing,intense,3256,M.s,50,18,F.r,48
133,5,7,vahel,calm,3257,F.s,72,18,F.r,48
133,6,7,taind,intense,3258,M.s,53,18,F.r,48
133,7,2,jxene,intense,3259,F.s,73,18,F.r,48
133,8,7,rejaa,intense,3260,M.s,62,18,F.r,48
133,9,6,rxrit,calm,3261,F.s,58,18,F.r,48
133,10,7,nuego,intense,3262,M.s,65,18,F.r,48
133,11,3,adkad,intense,3263,F.s,44,18,F.r,48
133,12,5,uuuku,calm,3264,M.s,36,18,F.r,48
133,13,6,pyeva,calm,3265,F.s,49,18,F.r,48
133,14,5,uuivo,calm,3266,M.s,55,18,F.r,48
133,15,2,flhii,intense,3267,F.s,55,18,F.r,48
133,16,2,sutii,calm,3268,M.s,46,18,F.r,48
133,17,1,sairm,intense,3269,F.s,36,18,F.r,48
133,18,2,viing,calm,3270,M.s,50,18,F.r,48
133,19,3,mahai,intense,3271,F.s,49,18,F.r,48
133,20,5,p6vah,intense,3272,M.s,48,18,F.r,48
133,21,2,unkat,calm,3273,F.s,49,18,F.r,48
133,22,5,ouimr,intense,3274,M.s,30,18,F.r,48
133,23,2,noing,calm,3275,F.s,27,18,F.r,48
133,24,2,tejaa,calm,3276,M.s,33,18,F.r,48
133,25,4,yksan,intense,3277,F.s,34,18,F.r,48
133,26,3,txvei,intense,3278,M.s,49,18,F.r,48
133,27,5,pyeva,intense,3279,F.s,49,18,F.r,48
133,28,5,relei,calm,3280,M.s,48,18,F.r,48
133,29,3,tagar,calm,3281,F.s,52,18,F.r,48
133,30,2,asjim,intense,3282,M.s,36,18,F.r,48
133,31,3,saing,intense,3283,F.s,37,18,F.r,48
133,32,2,kakai,calm,3284,M.s,40,18,F.r,48
133,33,4,jxene,calm,3285,F.s,73,18,F.r,48
133,34,7,nuego,calm,3286,M.s,65,18,F.r,48
133,35,7,unkat,intense,3287,F.s,49,18,F.r,48
133,36,7,saind,intense,3288,M.s,48,18,F.r,48
133,37,5,flhii,calm,3289,F.s,55,18,F.r,48
133,38,3,taind,calm,3290,M.s,53,18,F.r,48
133,39,3,adkad,calm,3291,F.s,44,18,F.r,48
133,40,1,p6vah,calm,3292,M.s,48,18,F.r,48
133,41,6,tagar,intense,3293,F.s,52,18,F.r,48
133,42,3,ouimr,calm,3294,M.s,30,18,F.r,48
133,43,6,sekai,intense,3295,F.s,33,18,F.r,48
133,44,6,sutii,intense,3296,M.s,46,18,F.r,48
133,45,5,yksan,calm,3297,F.s,34,18,F.r,48
133,46,5,uuuku,intense,3298,M.s,36,18,F.r,48
133,47,1,sairm,calm,3299,F.s,36,18,F.r,48
133,48,4,uuivo,intense,3300,M.s,55,18,F.r,48
133,49,3,noing,intense,3301,F.s,27,18,F.r,48
133,50,5,rejaa,calm,3302,M.s,62,18,F.r,48
133,51,7,vahel,intense,3303,F.s,72,18,F.r,48
133,52,5,tejaa,intense,3304,M.s,33,18,F.r,48
133,53,2,saing,calm,3305,F.s,37,18,F.r,48
133,54,6,asjim,calm,3306,M.s,36,18,F.r,48
133,55,3,rxrit,intense,3307,F.s,58,18,F.r,48
133,56,2,kakai,intense,3308,M.s,40,18,F.r,48
133,57,2,mahai,calm,3309,F.s,49,18,F.r,48
133,58,2,relei,intense,3310,M.s,48,18,F.r,48
133,59,4,lefat,calm,3311,F.s,29,18,F.r,48
133,60,5,saind,calm,3312,M.s,48,18,F.r,48
133,1,5,sekai,calm,3253,F.s,33,31,F.r,46
133,2,6,txvei,calm,3254,M.s,49,31,F.r,46
133,3,4,lefat,intense,3255,F.s,29,31,F.r,46
133,4,1,viing,intense,3256,M.s,50,31,F.r,46
133,5,7,vahel,calm,3257,F.s,72,31,F.r,46
133,6,2,taind,intense,3258,M.s,53,31,F.r,46
133,7,3,jxene,intense,3259,F.s,73,31,F.r,46
133,8,1,rejaa,intense,3260,M.s,62,31,F.r,46
133,9,5,rxrit,calm,3261,F.s,58,31,F.r,46
133,10,2,nuego,intense,3262,M.s,65,31,F.r,46
133,11,3,adkad,intense,3263,F.s,44,31,F.r,46
133,12,4,uuuku,calm,3264,M.s,36,31,F.r,46
133,13,5,pyeva,calm,3265,F.s,49,31,F.r,46
133,14,6,uuivo,calm,3266,M.s,55,31,F.r,46
133,15,2,flhii,intense,3267,F.s,55,31,F.r,46
133,16,5,sutii,calm,3268,M.s,46,31,F.r,46
133,17,3,sairm,intense,3269,F.s,36,31,F.r,46
133,18,3,viing,calm,3270,M.s,50,31,F.r,46
133,19,3,mahai,intense,3271,F.s,49,31,F.r,46
133,20,4,p6vah,intense,3272,M.s,48,31,F.r,46
133,21,4,unkat,calm,3273,F.s,49,31,F.r,46
133,22,2,ouimr,intense,3274,M.s,30,31,F.r,46
133,23,6,noing,calm,3275,F.s,27,31,F.r,46
133,24,5,tejaa,calm,3276,M.s,33,31,F.r,46
133,25,2,yksan,intense,3277,F.s,34,31,F.r,46
133,26,2,txvei,intense,3278,M.s,49,31,F.r,46
133,27,5,pyeva,intense,3279,F.s,49,31,F.r,46
133,28,4,relei,calm,3280,M.s,48,31,F.r,46
133,29,6,tagar,calm,3281,F.s,52,31,F.r,46
133,30,1,asjim,intense,3282,M.s,36,31,F.r,46
133,31,3,saing,intense,3283,F.s,37,31,F.r,46
133,32,5,kakai,calm,3284,M.s,40,31,F.r,46
133,33,7,jxene,calm,3285,F.s,73,31,F.r,46
133,34,6,nuego,calm,3286,M.s,65,31,F.r,46
133,35,5,unkat,intense,3287,F.s,49,31,F.r,46
133,36,5,saind,intense,3288,M.s,48,31,F.r,46
133,37,6,flhii,calm,3289,F.s,55,31,F.r,46
133,38,6,taind,calm,3290,M.s,53,31,F.r,46
133,39,6,adkad,calm,3291,F.s,44,31,F.r,46
133,40,4,p6vah,calm,3292,M.s,48,31,F.r,46
133,41,4,tagar,intense,3293,F.s,52,31,F.r,46
133,42,5,ouimr,calm,3294,M.s,30,31,F.r,46
133,43,4,sekai,intense,3295,F.s,33,31,F.r,46
133,44,4,sutii,intense,3296,M.s,46,31,F.r,46
133,45,6,yksan,calm,3297,F.s,34,31,F.r,46
133,46,5,uuuku,intense,3298,M.s,36,31,F.r,46
133,47,5,sairm,calm,3299,F.s,36,31,F.r,46
133,48,2,uuivo,intense,3300,M.s,55,31,F.r,46
133,49,5,noing,intense,3301,F.s,27,31,F.r,46
133,50,7,rejaa,calm,3302,M.s,62,31,F.r,46
133,51,7,vahel,intense,3303,F.s,72,31,F.r,46
133,52,2,tejaa,intense,3304,M.s,33,31,F.r,46
133,53,5,saing,calm,3305,F.s,37,31,F.r,46
133,54,5,asjim,calm,3306,M.s,36,31,F.r,46
133,55,4,rxrit,intense,3307,F.s,58,31,F.r,46
133,56,3,kakai,intense,3308,M.s,40,31,F.r,46
133,57,6,mahai,calm,3309,F.s,49,31,F.r,46
133,58,1,relei,intense,3310,M.s,48,31,F.r,46
133,59,6,lefat,calm,3311,F.s,29,31,F.r,46
133,60,7,saind,calm,3312,M.s,48,31,F.r,46
133,1,5,sekai,calm,3253,F.s,33,36,M.r,54
133,2,2,txvei,calm,3254,M.s,49,36,M.r,54
133,3,3,lefat,intense,3255,F.s,29,36,M.r,54
133,4,1,viing,intense,3256,M.s,50,36,M.r,54
133,5,2,vahel,calm,3257,F.s,72,36,M.r,54
133,6,5,taind,intense,3258,M.s,53,36,M.r,54
133,7,5,jxene,intense,3259,F.s,73,36,M.r,54
133,8,5,rejaa,intense,3260,M.s,62,36,M.r,54
133,9,2,rxrit,calm,3261,F.s,58,36,M.r,54
133,10,5,nuego,intense,3262,M.s,65,36,M.r,54
133,11,4,adkad,intense,3263,F.s,44,36,M.r,54
133,12,3,uuuku,calm,3264,M.s,36,36,M.r,54
133,13,2,pyeva,calm,3265,F.s,49,36,M.r,54
133,14,2,uuivo,calm,3266,M.s,55,36,M.r,54
133,15,2,flhii,intense,3267,F.s,55,36,M.r,54
133,16,2,sutii,calm,3268,M.s,46,36,M.r,54
133,17,3,sairm,intense,3269,F.s,36,36,M.r,54
133,18,5,viing,calm,3270,M.s,50,36,M.r,54
133,19,3,mahai,intense,3271,F.s,49,36,M.r,54
133,20,3,p6vah,intense,3272,M.s,48,36,M.r,54
133,21,2,unkat,calm,3273,F.s,49,36,M.r,54
133,22,2,ouimr,intense,3274,M.s,30,36,M.r,54
133,23,3,noing,calm,3275,F.s,27,36,M.r,54
133,24,2,tejaa,calm,3276,M.s,33,36,M.r,54
133,25,4,yksan,intense,3277,F.s,34,36,M.r,54
133,26,4,txvei,intense,3278,M.s,49,36,M.r,54
133,27,5,pyeva,intense,3279,F.s,49,36,M.r,54
133,28,2,relei,calm,3280,M.s,48,36,M.r,54
133,29,3,tagar,calm,3281,F.s,52,36,M.r,54
133,30,4,asjim,intense,3282,M.s,36,36,M.r,54
133,31,3,saing,intense,3283,F.s,37,36,M.r,54
133,32,3,kakai,calm,3284,M.s,40,36,M.r,54
133,33,5,jxene,calm,3285,F.s,73,36,M.r,54
133,34,6,nuego,calm,3286,M.s,65,36,M.r,54
133,35,3,unkat,intense,3287,F.s,49,36,M.r,54
133,36,3,saind,intense,3288,M.s,48,36,M.r,54
133,37,2,flhii,calm,3289,F.s,55,36,M.r,54
133,38,1,taind,calm,3290,M.s,53,36,M.r,54
133,39,1,adkad,calm,3291,F.s,44,36,M.r,54
133,40,1,p6vah,calm,3292,M.s,48,36,M.r,54
133,41,5,tagar,intense,3293,F.s,52,36,M.r,54
133,42,3,ouimr,calm,3294,M.s,30,36,M.r,54
133,43,6,sekai,intense,3295,F.s,33,36,M.r,54
133,44,4,sutii,intense,3296,M.s,46,36,M.r,54
133,45,2,yksan,calm,3297,F.s,34,36,M.r,54
133,46,1,uuuku,intense,3298,M.s,36,36,M.r,54
133,47,1,sairm,calm,3299,F.s,36,36,M.r,54
133,48,6,uuivo,intense,3300,M.s,55,36,M.r,54
133,49,6,noing,intense,3301,F.s,27,36,M.r,54
133,50,2,rejaa,calm,3302,M.s,62,36,M.r,54
133,51,3,vahel,intense,3303,F.s,72,36,M.r,54
133,52,5,tejaa,intense,3304,M.s,33,36,M.r,54
133,53,2,saing,calm,3305,F.s,37,36,M.r,54
133,54,3,asjim,calm,3306,M.s,36,36,M.r,54
133,55,5,rxrit,intense,3307,F.s,58,36,M.r,54
133,56,3,kakai,intense,3308,M.s,40,36,M.r,54
133,57,3,mahai,calm,3309,F.s,49,36,M.r,54
133,58,1,relei,intense,3310,M.s,48,36,M.r,54
133,59,1,lefat,calm,3311,F.s,29,36,M.r,54
133,60,3,saind,calm,3312,M.s,48,36,M.r,54
133,1,6,sekai,calm,3253,F.s,33,80,F.r,33
133,2,3,txvei,calm,3254,M.s,49,80,F.r,33
133,3,2,lefat,intense,3255,F.s,29,80,F.r,33
133,4,1,viing,intense,3256,M.s,50,80,F.r,33
133,5,3,vahel,calm,3257,F.s,72,80,F.r,33
133,6,1,taind,intense,3258,M.s,53,80,F.r,33
133,7,1,jxene,intense,3259,F.s,73,80,F.r,33
133,8,1,rejaa,intense,3260,M.s,62,80,F.r,33
133,9,3,rxrit,calm,3261,F.s,58,80,F.r,33
133,10,1,nuego,intense,3262,M.s,65,80,F.r,33
133,11,1,adkad,intense,3263,F.s,44,80,F.r,33
133,12,4,uuuku,calm,3264,M.s,36,80,F.r,33
133,13,1,pyeva,calm,3265,F.s,49,80,F.r,33
133,14,6,uuivo,calm,3266,M.s,55,80,F.r,33
133,15,1,flhii,intense,3267,F.s,55,80,F.r,33
133,16,5,sutii,calm,3268,M.s,46,80,F.r,33
133,17,1,sairm,intense,3269,F.s,36,80,F.r,33
133,18,1,viing,calm,3270,M.s,50,80,F.r,33
133,19,1,mahai,intense,3271,F.s,49,80,F.r,33
133,20,1,p6vah,intense,3272,M.s,48,80,F.r,33
133,21,6,unkat,calm,3273,F.s,49,80,F.r,33
133,22,1,ouimr,intense,3274,M.s,30,80,F.r,33
133,23,7,noing,calm,3275,F.s,27,80,F.r,33
133,24,3,tejaa,calm,3276,M.s,33,80,F.r,33
133,25,1,yksan,intense,3277,F.s,34,80,F.r,33
133,26,1,txvei,intense,3278,M.s,49,80,F.r,33
133,27,1,pyeva,intense,3279,F.s,49,80,F.r,33
133,28,4,relei,calm,3280,M.s,48,80,F.r,33
133,29,5,tagar,calm,3281,F.s,52,80,F.r,33
133,30,1,asjim,intense,3282,M.s,36,80,F.r,33
133,31,3,saing,intense,3283,F.s,37,80,F.r,33
133,32,4,kakai,calm,3284,M.s,40,80,F.r,33
133,33,5,jxene,calm,3285,F.s,73,80,F.r,33
133,34,5,nuego,calm,3286,M.s,65,80,F.r,33
133,35,1,unkat,intense,3287,F.s,49,80,F.r,33
133,36,1,saind,intense,3288,M.s,48,80,F.r,33
133,37,5,flhii,calm,3289,F.s,55,80,F.r,33
133,38,6,taind,calm,3290,M.s,53,80,F.r,33
133,39,7,adkad,calm,3291,F.s,44,80,F.r,33
133,40,3,p6vah,calm,3292,M.s,48,80,F.r,33
133,41,5,tagar,intense,3293,F.s,52,80,F.r,33
133,42,2,ouimr,calm,3294,M.s,30,80,F.r,33
133,43,3,sekai,intense,3295,F.s,33,80,F.r,33
133,44,3,sutii,intense,3296,M.s,46,80,F.r,33
133,45,6,yksan,calm,3297,F.s,34,80,F.r,33
133,46,1,uuuku,intense,3298,M.s,36,80,F.r,33
133,47,1,sairm,calm,3299,F.s,36,80,F.r,33
133,48,1,uuivo,intense,3300,M.s,55,80,F.r,33
133,49,1,noing,intense,3301,F.s,27,80,F.r,33
133,50,6,rejaa,calm,3302,M.s,62,80,F.r,33
133,51,1,vahel,intense,3303,F.s,72,80,F.r,33
133,52,1,tejaa,intense,3304,M.s,33,80,F.r,33
133,53,5,saing,calm,3305,F.s,37,80,F.r,33
133,54,5,asjim,calm,3306,M.s,36,80,F.r,33
133,55,4,rxrit,intense,3307,F.s,58,80,F.r,33
133,56,1,kakai,intense,3308,M.s,40,80,F.r,33
133,57,4,mahai,calm,3309,F.s,49,80,F.r,33
133,58,1,relei,intense,3310,M.s,48,80,F.r,33
133,59,4,lefat,calm,3311,F.s,29,80,F.r,33
133,60,6,saind,calm,3312,M.s,48,80,F.r,33
133,1,3,sekai,calm,3253,F.s,33,90,F.r,43
133,2,6,txvei,calm,3254,M.s,49,90,F.r,43
133,3,2,lefat,intense,3255,F.s,29,90,F.r,43
133,4,1,viing,intense,3256,M.s,50,90,F.r,43
133,5,6,vahel,calm,3257,F.s,72,90,F.r,43
133,6,4,taind,intense,3258,M.s,53,90,F.r,43
133,7,3,jxene,intense,3259,F.s,73,90,F.r,43
133,8,5,rejaa,intense,3260,M.s,62,90,F.r,43
133,9,3,rxrit,calm,3261,F.s,58,90,F.r,43
133,10,4,nuego,intense,3262,M.s,65,90,F.r,43
133,11,4,adkad,intense,3263,F.s,44,90,F.r,43
133,12,2,uuuku,calm,3264,M.s,36,90,F.r,43
133,13,4,pyeva,calm,3265,F.s,49,90,F.r,43
133,14,5,uuivo,calm,3266,M.s,55,90,F.r,43
133,15,1,flhii,intense,3267,F.s,55,90,F.r,43
133,16,4,sutii,calm,3268,M.s,46,90,F.r,43
133,17,1,sairm,intense,3269,F.s,36,90,F.r,43
133,18,4,viing,calm,3270,M.s,50,90,F.r,43
133,19,2,mahai,intense,3271,F.s,49,90,F.r,43
133,20,2,p6vah,intense,3272,M.s,48,90,F.r,43
133,21,5,unkat,calm,3273,F.s,49,90,F.r,43
133,22,2,ouimr,intense,3274,M.s,30,90,F.r,43
133,23,3,noing,calm,3275,F.s,27,90,F.r,43
133,24,5,tejaa,calm,3276,M.s,33,90,F.r,43
133,25,2,yksan,intense,3277,F.s,34,90,F.r,43
133,26,5,txvei,intense,3278,M.s,49,90,F.r,43
133,27,2,pyeva,intense,3279,F.s,49,90,F.r,43
133,28,3,relei,calm,3280,M.s,48,90,F.r,43
133,29,3,tagar,calm,3281,F.s,52,90,F.r,43
133,30,1,asjim,intense,3282,M.s,36,90,F.r,43
133,31,5,saing,intense,3283,F.s,37,90,F.r,43
133,32,3,kakai,calm,3284,M.s,40,90,F.r,43
133,33,2,jxene,calm,3285,F.s,73,90,F.r,43
133,34,3,nuego,calm,3286,M.s,65,90,F.r,43
133,35,4,unkat,intense,3287,F.s,49,90,F.r,43
133,36,2,saind,intense,3288,M.s,48,90,F.r,43
133,37,4,flhii,calm,3289,F.s,55,90,F.r,43
133,38,6,taind,calm,3290,M.s,53,90,F.r,43
133,39,4,adkad,calm,3291,F.s,44,90,F.r,43
133,40,6,p6vah,calm,3292,M.s,48,90,F.r,43
133,41,3,tagar,intense,3293,F.s,52,90,F.r,43
133,42,2,ouimr,calm,3294,M.s,30,90,F.r,43
133,43,2,sekai,intense,3295,F.s,33,90,F.r,43
133,44,2,sutii,intense,3296,M.s,46,90,F.r,43
133,45,6,yksan,calm,3297,F.s,34,90,F.r,43
133,46,3,uuuku,intense,3298,M.s,36,90,F.r,43
133,47,2,sairm,calm,3299,F.s,36,90,F.r,43
133,48,1,uuivo,intense,3300,M.s,55,90,F.r,43
133,49,2,noing,intense,3301,F.s,27,90,F.r,43
133,50,6,rejaa,calm,3302,M.s,62,90,F.r,43
133,51,5,vahel,intense,3303,F.s,72,90,F.r,43
133,52,1,tejaa,intense,3304,M.s,33,90,F.r,43
133,53,5,saing,calm,3305,F.s,37,90,F.r,43
133,54,3,asjim,calm,3306,M.s,36,90,F.r,43
133,55,3,rxrit,intense,3307,F.s,58,90,F.r,43
133,56,2,kakai,intense,3308,M.s,40,90,F.r,43
133,57,2,mahai,calm,3309,F.s,49,90,F.r,43
133,58,4,relei,intense,3310,M.s,48,90,F.r,43
133,59,4,lefat,calm,3311,F.s,29,90,F.r,43
133,60,5,saind,calm,3312,M.s,48,90,F.r,43
133,1,2,sekai,calm,3253,F.s,33,167,F.r,63
133,2,1,txvei,calm,3254,M.s,49,167,F.r,63
133,3,2,lefat,intense,3255,F.s,29,167,F.r,63
133,4,1,viing,intense,3256,M.s,50,167,F.r,63
133,5,2,vahel,calm,3257,F.s,72,167,F.r,63
133,6,1,taind,intense,3258,M.s,53,167,F.r,63
133,7,3,jxene,intense,3259,F.s,73,167,F.r,63
133,8,2,rejaa,intense,3260,M.s,62,167,F.r,63
133,9,3,rxrit,calm,3261,F.s,58,167,F.r,63
133,10,1,nuego,intense,3262,M.s,65,167,F.r,63
133,11,2,adkad,intense,3263,F.s,44,167,F.r,63
133,12,2,uuuku,calm,3264,M.s,36,167,F.r,63
133,13,1,pyeva,calm,3265,F.s,49,167,F.r,63
133,14,3,uuivo,calm,3266,M.s,55,167,F.r,63
133,15,1,flhii,intense,3267,F.s,55,167,F.r,63
133,16,4,sutii,calm,3268,M.s,46,167,F.r,63
133,17,1,sairm,intense,3269,F.s,36,167,F.r,63
133,18,1,viing,calm,3270,M.s,50,167,F.r,63
133,19,2,mahai,intense,3271,F.s,49,167,F.r,63
133,20,3,p6vah,intense,3272,M.s,48,167,F.r,63
133,21,2,unkat,calm,3273,F.s,49,167,F.r,63
133,22,2,ouimr,intense,3274,M.s,30,167,F.r,63
133,23,3,noing,calm,3275,F.s,27,167,F.r,63
133,24,3,tejaa,calm,3276,M.s,33,167,F.r,63
133,25,2,yksan,intense,3277,F.s,34,167,F.r,63
133,26,1,txvei,intense,3278,M.s,49,167,F.r,63
133,27,1,pyeva,intense,3279,F.s,49,167,F.r,63
133,28,2,relei,calm,3280,M.s,48,167,F.r,63
133,29,3,tagar,calm,3281,F.s,52,167,F.r,63
133,30,2,asjim,intense,3282,M.s,36,167,F.r,63
133,31,3,saing,intense,3283,F.s,37,167,F.r,63
133,32,3,kakai,calm,3284,M.s,40,167,F.r,63
133,33,4,jxene,calm,3285,F.s,73,167,F.r,63
133,34,1,nuego,calm,3286,M.s,65,167,F.r,63
133,35,2,unkat,intense,3287,F.s,49,167,F.r,63
133,36,1,saind,intense,3288,M.s,48,167,F.r,63
133,37,2,flhii,calm,3289,F.s,55,167,F.r,63
